Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Years,Item_Visibility_MeanRatio,Identifier,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCN07,132.5284,1318.284,11,0.033938279,18.5,2004,OUT035,14,0.5145845097344511,1407,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDI28,79.4302,1743.0644,5,0.026299797,14.3,1987,OUT013,31,0.39876707199444583,487,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO55,105.6938,214.3876,11,0.159394437,12.792854228644991,1985,OUT019,33,2.41679633248474,1436,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDP46,88.283,1797.66,13,0.0,15.35,1997,OUT046,21,0.0,765,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX26,182.5292,2736.438,4,0.0,17.7,1987,OUT013,31,0.0,1138,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD56,175.6054,2451.4756,6,0.10377827,15.2,1997,OUT046,21,1.5735238133035414,314,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP12,35.0874,352.874,0,0.045522854,9.8,2007,OUT017,11,0.6902340424304662,740,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT40,125.5678,2543.356,5,0.095331433,12.792854228644991,1985,OUT027,33,1.4454498035267986,950,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV57,179.766,3056.022,13,0.0,15.25,2009,OUT018,9,0.0,1063,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ09,165.6868,3111.9492,13,0.105472205,17.6,2007,OUT017,11,1.5992078708686592,1222,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA07,121.0072,2082.6224,6,0.030938774,7.55,2004,OUT035,14,0.46910492575581053,149,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV36,127.102,3415.554,0,0.026174636,12.792854228644991,1985,OUT027,33,0.3968693354644682,1046,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ01,254.7014,3570.0196,3,0.160671255,19.7,2004,OUT035,14,2.436155910633948,775,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW46,65.7484,391.4904,13,0.070243155,13.0,1987,OUT013,31,1.0650522225324408,1104,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW19,109.957,4504.137,6,0.038313981,12.792854228644991,1985,OUT027,33,0.5809304923464172,1081,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY01,113.8834,1382.2008,3,0.170548238,11.8,1999,OUT049,19,2.585914313371768,1167,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG60,233.6616,2577.9776,0,0.060794097,20.35,1999,OUT049,19,0.9217821740310894,430,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL22,90.3488,996.0368,13,0.036446751,16.85,1999,OUT049,19,0.5526188730650902,593,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRK01,94.0436,1134.5232,14,0.061188147,7.63,2002,OUT045,16,0.9277569032169996,102,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDO12,195.3452,1761.7068,0,0.054884821,15.75,1987,OUT013,31,0.8321835855656708,698,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX12,241.8196,4097.3332,0,0.026064486,18.2,1997,OUT046,21,0.39519920116722673,1126,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR28,164.921,2609.936,5,0.025936747,13.85,1999,OUT049,19,0.39326237606513564,843,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH57,132.9284,3295.71,6,0.035949725,10.895,2007,OUT017,11,0.5450827843749337,466,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC04,242.9854,2175.1686,4,0.045168898,15.6,2009,OUT018,9,0.684867233031334,238,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCI06,181.466,3775.086,9,0.04767798,11.3,1987,OUT013,31,0.7229108454034741,1342,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCY53,111.6544,1565.9616,8,0.058812134,20.0,2007,OUT017,11,0.8917309313423597,1547,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDR22,112.9544,2908.2144,13,0.018667601,19.35,2007,OUT017,11,0.28304494486898846,837,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM33,221.5798,5509.495,13,0.087646694,15.6,1987,OUT013,31,1.3289310003561305,637,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO57,159.4578,160.4578,13,0.19033746,12.792854228644991,1985,OUT019,33,2.885965683121431,729,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO56,118.4808,1640.5312,6,0.045165796,10.195,2009,OUT018,9,0.6848201993809478,728,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO58,164.8526,2631.2416,13,0.039385518,12.792854228644991,1985,OUT027,33,0.5971775254327835,730,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ45,183.8608,2572.6512,13,0.010914988,9.5,2004,OUT035,14,0.16549701146417642,807,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO60,43.3086,624.5204,0,0.034203092,12.792854228644991,1985,OUT027,33,0.5185997005983223,731,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI34,229.7668,3916.2356,13,0.085268317,10.65,1999,OUT049,19,1.2928691846550842,490,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ26,215.5218,4915.6014,3,0.084354713,12.792854228644991,1985,OUT027,33,1.2790167890627375,521,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV08,40.8454,587.2356,6,0.028571132,7.35,1987,OUT013,31,0.43320587802281574,1022,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD60,179.7634,1817.634,14,0.037383778,15.7,2009,OUT018,9,0.566826416688706,25,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDX20,227.272,7017.532,6,0.042354152,12.792854228644991,1985,OUT027,33,0.642189032099666,1132,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG59,39.4164,154.4656,15,0.043410693,15.85,2009,OUT018,9,0.6582086903887427,429,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN58,231.1984,5097.3648,13,0.056872392,13.8,1997,OUT046,21,0.8623198587867559,689,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV48,79.8644,785.644,0,0.051573903,9.195,1987,OUT013,31,0.7819822446019475,1056,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA15,248.8092,5976.2208,4,0.016113019,9.3,2007,OUT017,11,0.24431144497506477,156,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI19,242.9512,4847.024,10,0.052295514,15.1,1987,OUT013,31,0.7929235726125395,480,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX19,234.4958,1635.8706,6,0.097127867,19.1,2009,OUT018,9,1.4726879881489565,1131,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO52,172.4106,4277.765,5,0.077284566,11.6,1999,OUT049,19,1.1718166529643366,727,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCO05,98.6384,1970.768,8,0.046653872,7.27,2002,OUT045,16,0.7073829480373427,1422,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCP17,62.5168,1534.0032,8,0.02775746,19.35,1999,OUT049,19,0.4208686877013899,1441,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDK56,186.7898,561.2694,6,0.0,9.695,1998,OUT010,20,0.0,576,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCG43,94.1462,832.9158,9,0.0,20.2,1997,OUT046,21,0.0,1330,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRM59,154.6998,3229.7958,7,0.003574698,12.792854228644991,1985,OUT027,33,0.05420086910649544,129,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDA47,164.121,2773.057,0,0.11733375,10.5,2007,OUT017,11,1.779056923276948,181,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY20,92.3488,1177.1344,6,0.081684728,12.5,1987,OUT013,31,1.2385335069781231,1182,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDZ22,81.825,83.225,13,0.079261744,12.792854228644991,1985,OUT019,33,1.2017953437455557,1232,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDB52,256.0672,2045.3376,4,0.030410273,17.75,1987,OUT013,31,0.461091601686574,229,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCS29,264.8884,2914.8724,8,0.069938838,9.0,2007,OUT017,11,1.0604380576760302,1482,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRC12,190.4188,952.094,14,0.037885683,17.85,1999,OUT049,19,0.5744364825485061,9,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDP13,41.548,79.896,3,0.235183205,12.792854228644991,1985,OUT019,33,3.565933153024699,741,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRF23,175.2396,2093.2752,7,0.123151947,4.61,2009,OUT018,9,1.8672745388721128,41,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDB56,186.8556,7322.4684,6,0.074565098,8.75,1987,OUT013,31,1.130583091665647,231,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ47,35.2874,388.1614,1,0.169137707,7.155,2007,OUT017,11,2.564527330163213,809,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY39,182.0608,7717.9536,10,0.0,12.792854228644991,1985,OUT027,33,0.0,1198,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY36,71.338,1098.57,0,0.009429612,12.3,2002,OUT045,16,0.14297520118819512,1195,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCM17,44.9086,802.9548,8,0.071076672,7.93,1987,OUT013,31,1.077690309949906,1392,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DRN35,34.9532,539.298,7,0.070234306,8.01,2004,OUT035,14,1.0649180507812261,131,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK22,217.185,432.77,13,0.043663452,9.8,1998,OUT010,20,0.662041114127612,554,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDI07,199.3426,395.4852,10,0.059110912,12.792854228644991,1985,OUT019,33,0.8962611118694701,472,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRK37,190.453,379.506,14,0.0,5.0,1998,OUT010,20,0.0,108,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCP05,150.9024,303.6048,8,0.042324556,19.6,1998,OUT010,20,0.6417402868008811,1438,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCD42,36.3506,872.8638,8,0.012657494,16.5,1999,OUT049,19,0.19191752016820762,1300,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDW11,61.0194,1052.6298,1,0.048857925,12.6,1999,OUT049,19,0.7408015999505333,1075,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI14,140.2496,2681.8424,3,0.090185027,14.1,2007,OUT017,11,1.3674181270117804,477,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCY42,144.947,3435.528,9,0.015186146,6.38,1999,OUT049,19,0.23025785998653014,1546,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV26,194.2794,4291.7468,4,0.0,20.25,1999,OUT049,19,0.0,1038,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX15,159.7578,641.8312,10,0.155541973,12.792854228644991,1985,OUT027,33,2.35838387442493,1129,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCG07,190.853,4364.319,9,0.052502049,12.3,1997,OUT046,21,0.7960551312787291,1325,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDC44,114.8518,2163.1842,6,0.172596885,15.6,1997,OUT046,21,2.6169766430825336,264,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC47,229.4694,5937.6044,13,0.118868155,15.0,2004,OUT035,14,1.80232212905415,267,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCK53,98.4042,1388.8588,8,0.037639672,11.6,1999,OUT049,19,0.5707063744359444,1373,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDY49,164.7184,495.3552,3,0.021031586,12.792854228644991,1985,OUT019,33,0.31888854384006765,1206,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCM07,83.9908,167.7816,11,0.069968018,12.792854228644991,1985,OUT019,33,1.0608804954317588,1391,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDR47,193.3794,4291.7468,1,0.087963415,17.85,2007,OUT017,11,1.3337332391646337,857,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS59,108.757,1867.569,1,0.043885147,14.8,2004,OUT035,14,0.665402534218642,915,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRK47,229.9694,4567.388,7,0.064163983,7.905,1999,OUT049,19,0.9728776092230444,110,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDZ27,51.235,49.935,4,0.0,12.792854228644991,1985,OUT019,33,0.0,1236,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE36,165.5868,5404.9644,0,0.0,12.792854228644991,1985,OUT027,33,0.0,340,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM51,101.9674,1731.7458,10,0.02592132,11.8,2004,OUT035,14,0.3930284662893432,647,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY48,103.2332,1845.5976,0,0.023734872,14.0,1997,OUT046,21,0.359876747778812,1205,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA35,123.0072,1960.1152,0,0.053921264,14.85,1999,OUT049,19,0.8175737844485842,171,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCL31,143.447,2290.352,11,0.120770963,7.39,2009,OUT018,9,1.8311731948904226,1383,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDC47,229.9694,4339.0186,13,0.118791698,15.0,1987,OUT013,31,1.8011628602573801,267,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI26,179.4344,6066.7696,3,0.034717799,12.792854228644991,1985,OUT027,33,0.526403875030735,485,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ16,108.0912,1965.4416,5,0.041823046,19.7,2002,OUT045,16,0.634136210074512,787,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK15,98.4042,99.2042,10,0.164724567,10.8,1998,OUT010,20,2.4976136990009055,550,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCO53,184.0608,6431.628,8,0.174336148,12.792854228644991,1985,OUT027,33,2.643347980242979,1434,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG12,122.4098,3735.8038,0,0.006295472,12.792854228644991,1985,OUT027,33,0.09545423245141466,400,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU28,189.1214,2261.0568,5,0.093463546,12.792854228644991,1985,OUT027,33,1.4171282225729043,990,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI20,211.3586,422.1172,6,0.067520165,12.792854228644991,1985,OUT019,33,1.0237652593908562,481,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRN37,165.3158,334.2316,14,0.161182103,9.6,1998,OUT010,20,2.443901573507095,133,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDD28,59.6904,937.4464,5,0.053296868,10.695,1997,OUT046,21,0.8081064655683264,294,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP31,62.9168,1086.5856,6,0.161474419,21.1,2004,OUT035,14,2.4483337748437495,754,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRD27,98.3042,198.4084,4,0.041740624,12.792854228644991,1985,OUT019,33,0.6328864977817544,22,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DRF01,147.3102,291.6204,14,0.306542848,12.792854228644991,1985,OUT019,33,4.647913972027938,37,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DRD25,111.286,2263.72,14,0.079293753,6.135,2009,OUT018,9,1.2022806758265399,21,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDD53,43.3454,922.7988,5,0.044472637,16.2,2007,OUT017,11,0.6743102709257359,313,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ24,253.4724,2013.3792,0,0.073816097,15.7,2002,OUT045,16,1.1192264665293044,793,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY49,164.4184,2641.8944,3,0.012080016,17.2,2007,OUT017,11,0.18316158904063243,1206,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP18,150.4708,2257.062,9,0.02859825,12.15,1997,OUT046,21,0.4336170509857989,1442,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT07,257.133,7433.657,6,0.076944658,12.792854228644991,1985,OUT027,33,1.1666628444422598,921,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG46,114.7518,455.4072,13,0.055084019,8.63,1998,OUT010,20,0.8352038979736772,421,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDH50,182.5266,1290.9862,3,0.162093059,15.0,2009,OUT018,9,2.457713819161911,462,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS40,34.619,36.619,5,0.024546148,12.792854228644991,1985,OUT019,33,0.3721776090782116,900,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDZ60,108.5596,1725.7536,0,0.118783796,12.792854228644991,1985,OUT027,33,1.8010430472640366,1263,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG38,86.6224,1619.2256,3,0.052836076,8.975,2002,OUT045,16,0.8011197699433198,416,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG31,64.7826,904.1564,10,0.037889224,12.15,2004,OUT035,14,0.5744901724763003,411,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS39,143.7812,1994.7368,10,0.022587621,6.895,2007,OUT017,11,0.3424817115314714,899,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL22,92.5488,2625.9152,13,0.036213953,12.792854228644991,1985,OUT027,33,0.5490891052563819,593,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ20,39.3138,974.7312,6,0.029779207,8.325,2004,OUT035,14,0.4515231498443317,789,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRB24,153.1656,1853.5872,14,0.020693619,8.785,2007,OUT017,11,0.3137641654647993,5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRI51,172.6764,6183.9504,4,0.042037073,12.792854228644991,1985,OUT027,33,0.6373813651651674,87,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDJ60,163.9184,3137.2496,0,0.062516602,19.35,2004,OUT035,14,0.9478994203104351,542,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB40,144.8102,291.6204,4,0.012620221,17.5,1998,OUT010,20,0.1913523734077802,220,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDO15,72.4038,739.038,10,0.008615,16.75,2007,OUT017,11,0.1306237582454401,700,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI53,161.5236,1772.3596,5,0.137618927,8.895,2004,OUT035,14,2.08662814282587,502,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ14,122.4756,605.878,4,0.047588696,7.71,1997,OUT046,21,0.7215570889750136,1226,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCD54,142.7786,144.4786,9,0.050790917,12.792854228644991,1985,OUT019,33,0.7701103265551031,1302,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDF28,124.1046,1120.5414,5,0.037864721,15.7,1997,OUT046,21,0.5741186490928658,373,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD39,217.685,2163.85,4,0.070551723,16.7,2007,OUT017,11,1.069730842594458,302,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN54,76.1328,772.328,9,0.021326471,20.35,1997,OUT046,21,0.3233596972875669,1419,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCO41,100.1384,2167.8448,8,0.018955479,12.5,2007,OUT017,11,0.2874098556381331,1431,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDH45,41.6796,495.3552,6,0.105666833,15.1,1997,OUT046,21,1.6021588912772249,458,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCD55,43.4454,41.9454,9,0.040725405,14.0,1998,OUT010,20,0.6174933786613624,1303,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DRK35,39.6506,834.9132,7,0.072252888,8.365,2007,OUT017,11,1.0955245240449054,107,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDM25,177.5712,2636.568,2,0.061008889,10.695,2007,OUT017,11,0.9250389283295287,633,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCW30,259.5962,2848.9582,9,0.011007815,5.21,2004,OUT035,14,0.1669044881451572,1524,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDU15,37.9532,575.2512,10,0.0,13.65,2002,OUT045,16,0.0,979,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRN35,37.5532,1366.2216,7,0.070247589,8.01,1997,OUT046,21,1.0651194524504977,131,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDN28,104.099,412.796,5,0.030294931,5.88,1999,OUT049,19,0.45934274440003353,671,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCK29,121.373,123.173,8,0.210511558,5.615,1998,OUT010,20,3.191852682537776,1369,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
